rosbagTimeStamp,Header,seq,stamp,secs,nsecs,frame_id,Latitude,Longitude,Altitude,HDOP,UTM_easting,UTM_northing,UTC,Zone,Letter
1675193331220620771,,0,,70131,0,"""GPS1_frame""",42.337223052978516,-71.09025573730469,26.5,1.0,327803.15625,4689335.0,'',19,"""T"""
1675193332219943687,,0,,70132,0,"""GPS1_frame""",42.337223052978516,-71.09025573730469,26.5,1.0,327803.15625,4689335.0,'',19,"""T"""
1675193333222118700,,0,,70133,0,"""GPS1_frame""",42.337223052978516,-71.09025573730469,26.5,1.0,327803.15625,4689335.0,'',19,"""T"""
1675193334221542370,,0,,70134,0,"""GPS1_frame""",42.337223052978516,-71.09025573730469,26.5,1.0,327803.15625,4689335.0,'',19,"""T"""
1675193335221107619,,0,,70135,0,"""GPS1_frame""",42.337223052978516,-71.09025573730469,26.5,1.0,327803.15625,4689335.0,'',19,"""T"""
1675193336256242253,,0,,70136,0,"""GPS1_frame""",42.337223052978516,-71.09025573730469,26.5,1.0,327803.15625,4689335.0,'',19,"""T"""
1675193337222555497,,0,,70137,0,"""GPS1_frame""",42.337223052978516,-71.09025573730469,26.5,1.0,327803.15625,4689335.0,'',19,"""T"""
1675193338221361063,,0,,70138,0,"""GPS1_frame""",42.337223052978516,-71.09025573730469,26.5,1.0,327803.15625,4689335.0,'',19,"""T"""
1675193339220841435,,0,,70139,0,"""GPS1_frame""",42.337223052978516,-71.09025573730469,26.5,1.0,327803.15625,4689335.0,'',19,"""T"""
1675193340255164140,,0,,70140,0,"""GPS1_frame""",42.337223052978516,-71.09025573730469,26.5,1.0,327803.15625,4689335.0,'',19,"""T"""
1675193341221602816,,0,,70141,0,"""GPS1_frame""",42.337223052978516,-71.09026336669922,26.399999618530273,1.0,327803.03125,4689334.5,'',19,"""T"""
1675193342220336905,,0,,70142,0,"""GPS1_frame""",42.337223052978516,-71.09026336669922,26.399999618530273,1.0,327803.03125,4689334.5,'',19,"""T"""
1675193343218201147,,0,,70143,0,"""GPS1_frame""",42.337223052978516,-71.09026336669922,26.399999618530273,1.100000023841858,327803.03125,4689334.5,'',19,"""T"""
1675193344254210099,,0,,70144,0,"""GPS1_frame""",42.337223052978516,-71.09026336669922,26.399999618530273,1.100000023841858,327803.03125,4689334.5,'',19,"""T"""
1675193345218956611,,0,,70145,0,"""GPS1_frame""",42.337223052978516,-71.09026336669922,26.399999618530273,1.100000023841858,327803.03125,4689334.5,'',19,"""T"""
1675193346212773815,,0,,70146,0,"""GPS1_frame""",42.337223052978516,-71.09026336669922,26.399999618530273,1.100000023841858,327803.03125,4689334.5,'',19,"""T"""
1675193347221662794,,0,,70147,0,"""GPS1_frame""",42.337223052978516,-71.09026336669922,26.399999618530273,1.0,327803.03125,4689334.5,'',19,"""T"""
1675193348214061575,,0,,70148,0,"""GPS1_frame""",42.337223052978516,-71.09026336669922,26.399999618530273,1.0,327803.03125,4689334.5,'',19,"""T"""
1675193349222021190,,0,,70149,0,"""GPS1_frame""",42.337223052978516,-71.09026336669922,26.399999618530273,1.0,327803.03125,4689334.5,'',19,"""T"""
